method,label,noise_name,seed,budget_fraction,dwga_swapped,dwga_original,dwga_diff
noise_score,NoiseScore,minority_high_40,8,0.005,0.0046728971962616,0.0046728971962617,-9.974659986866641e-17
noise_score,NoiseScore,minority_high_40,8,0.01,0.0186915887850467,0.0109034267912773,0.0077881619937694
noise_score,NoiseScore,minority_high_40,8,0.02,0.0638629283489096,0.0020459898736625,0.061816938475247094
noise_score,NoiseScore,minority_high_40,8,0.05,0.1124486257606841,-0.0165792872881999,0.129027913048884
noise_score,NoiseScore,minority_high_40,8,0.1,0.1310739029225466,0.0446180519579197,0.08645585096462688
noise_score,NoiseScore,minority_high_40,9,0.005,0.2435784791152924,0.0566404873904303,0.18693799172486208
noise_score,NoiseScore,minority_high_40,9,0.01,0.228944332773829,0.0619619951509625,0.16698233762286652
noise_score,NoiseScore,minority_high_40,9,0.02,0.2661948870975541,0.0402325051287896,0.22596238196876453
noise_score,NoiseScore,minority_high_40,9,0.05,0.1331571930842503,-0.0387031933191039,0.17186038640335422
noise_score,NoiseScore,minority_high_40,9,0.1,0.287924377119727,0.0668400439314503,0.22108433318827672
noise_score,NoiseScore,uniform20,0,0.005,0.1246105919003114,0.0373831775700934,0.087227414330218
noise_score,NoiseScore,uniform20,0,0.01,0.1417445482866043,-0.043613707165109,0.1853582554517133
noise_score,NoiseScore,uniform20,0,0.02,0.073208722741433,-0.0015576323987538,0.0747663551401868
noise_score,NoiseScore,uniform20,0,0.05,0.0408921676302574,0.0046956918167313,0.0361964758135261
noise_score,NoiseScore,uniform20,0,0.1,-0.034052399997237,-0.0955260376732908,0.06147363767605381
noise_score,NoiseScore,uniform20,1,0.005,0.0077881619937694,0.0077881619937694,0.0
noise_score,NoiseScore,uniform20,1,0.01,0.0295950155763239,0.0140186915887849,0.015576323987539
noise_score,NoiseScore,uniform20,1,0.02,0.0467199922636439,0.0320637420477858,0.014656250215858098
noise_score,NoiseScore,uniform20,1,0.05,-0.0650316707075312,-0.0872267235841433,0.022195052876612095
noise_score,NoiseScore,uniform20,1,0.1,-0.1457412050756021,-0.1630582091717264,0.0173170040961243
noise_score,NoiseScore,uniform20,2,0.005,0.0109034267912772,0.0,0.0109034267912772
noise_score,NoiseScore,uniform20,2,0.01,0.0186915887850467,0.0233644859813084,-0.0046728971962617
noise_score,NoiseScore,uniform20,2,0.02,0.0763239875389407,0.088785046728972,-0.012461059190031307
noise_score,NoiseScore,uniform20,2,0.05,-0.0457418958216769,-0.007277700644466,-0.0384641951772109
noise_score,NoiseScore,uniform20,2,0.1,-0.1180257095689054,-0.0853264811322709,-0.0326992284366345
noise_score,NoiseScore,uniform20,3,0.005,0.0015576323987539,0.0140186915887851,-0.012461059190031201
noise_score,NoiseScore,uniform20,3,0.01,0.0358255451713396,0.0404984423676012,-0.0046728971962615995
noise_score,NoiseScore,uniform20,3,0.02,0.1074766355140187,0.1090342679127726,-0.0015576323987538943
noise_score,NoiseScore,uniform20,3,0.05,0.030438416533698,0.0535203873703987,-0.023081970836700702
noise_score,NoiseScore,uniform20,3,0.1,-0.0241070380117564,0.0020791456852546,-0.026186183697011
noise_score,NoiseScore,uniform20,4,0.005,-0.0124610591900311,0.0109034267912773,-0.0233644859813084
noise_score,NoiseScore,uniform20,4,0.01,0.0124610591900311,0.0093457943925233,0.0031152647975078007
noise_score,NoiseScore,uniform20,4,0.02,0.0591900311526479,0.0369687299251922,0.0222213012274557
noise_score,NoiseScore,uniform20,4,0.05,-0.0356038156813173,-0.0783306048863377,0.0427267892050204
noise_score,NoiseScore,uniform20,4,0.1,-0.1180871859695656,-0.0730090971258055,-0.045078088843760106
noise_score,NoiseScore,uniform20,5,0.005,0.0778816199376947,0.0031152647975077,0.074766355140187
noise_score,NoiseScore,uniform20,5,0.01,0.0944795573699152,0.0124610591900311,0.0820184981798841
noise_score,NoiseScore,uniform20,5,0.02,0.0685358255451713,-0.0486457923202852,0.1171816178654565
noise_score,NoiseScore,uniform20,5,0.05,-0.1157199991711047,-0.1315726215885778,0.015852622417473095
noise_score,NoiseScore,uniform20,5,0.1,-0.0061856311001512,-0.2340116459788217,0.22782601487867052
noise_score,NoiseScore,uniform20,6,0.005,0.0140186915887851,0.0046728971962617,0.0093457943925234
noise_score,NoiseScore,uniform20,6,0.01,0.0202492211838006,0.0109034267912773,0.009345794392523301
noise_score,NoiseScore,uniform20,6,0.02,0.0420560747663552,0.0033777483059452,0.03867832646041
noise_score,NoiseScore,uniform20,6,0.05,-0.0860241346678547,-0.1167996352860724,0.030775500618217697
noise_score,NoiseScore,uniform20,6,0.1,-0.1281527377720676,-0.1451810100089106,0.017028272236843
